2019-09-30	266
2019-10-01	267
2019-10-02	268
2019-10-03	269
2019-10-04	270
2019-10-05	271
2019-10-07	272
2019-10-08	273
2019-10-09	274
2019-10-10	275
2019-10-11	276
2019-10-12	277
2019-10-13	278
2019-10-14	279
2019-10-15	280
2019-10-16	281
2019-10-17	282
2019-10-18	283
2019-10-19	284
2019-10-20	285
2019-10-21	286
2019-10-22	287
2019-10-23	288
2019-10-24	289
2019-10-25	290
2019-10-26	291
2019-10-27	292
2019-10-28	293
2019-10-29	294
2019-10-30	295
2019-10-31	296
2019-11-01	297
2019-11-02	298
2019-11-03	299
2019-11-04	300
2019-11-05	301
2019-11-06	302
2019-11-07	303
2019-11-08	304
2019-11-09	305
2019-11-10	306
2019-11-11	307
2019-11-12	308
2019-11-13	309
2019-11-14	310
2019-11-15	311
2019-11-16	312
2019-11-17	313
2019-11-18	314
2019-11-19	315
2019-11-20	316
2019-11-21	317
2019-11-22	318
2019-11-23	319
2019-11-24	320
2019-11-25	321
2019-11-26	322
2019-11-27	323
2019-11-28	324
2019-11-29	325
2019-11-30	326
2019-12-01	327
2019-12-02	328
2019-12-03	329
2019-12-04	330
2019-12-05	331
2019-12-06	332
2019-12-07	333
2019-12-08	334
2019-12-09	335
2019-12-10	336
2019-12-11	337
2019-12-12	338
2019-12-13	339
2019-12-14	340
2019-12-15	341
2019-12-16	342
2019-12-17	343
2019-12-18	344
2019-12-19	345
2019-12-20	346
2019-12-21	347
2019-12-22	348
2019-12-23	349
2019-12-24	350
2019-12-25	351
2019-12-26	352
2019-12-27	353
2019-12-28	354
2019-12-29	355
2019-12-30	356
2019-12-31	357
2020-01-01	358
2020-01-02	359
2020-01-03	360
2020-01-04	361
2020-01-05	362
2020-01-06	363
2020-01-07	364
2020-01-08	365
2020-01-09	366
2020-01-10	367
2020-01-11	368
2020-01-12	369
2020-01-13	370
2020-01-14	371
2020-01-15	372
2020-01-16	373
2020-01-17	374
2020-01-18	375
2020-01-19	376
2020-01-20	377
2020-01-21	378
2020-01-22	379
2020-01-23	380
2020-01-24	381
2020-01-25	382
2020-01-26	383
2020-01-27	384
2020-01-28	385
2020-01-29	386
2020-01-30	387
2020-01-31	388
2020-02-01	389
2020-02-02	390
2020-02-03	391
2020-02-04	392
2020-02-05	393
2020-02-06	394
2020-02-07	395
2020-02-08	396
2020-02-09	397
2020-02-10	398
2020-02-11	399
2020-02-12	400
2020-02-13	401
2020-02-14	402
2020-02-15	403
2020-02-16	404
2020-02-17	405
2020-02-18	406
2020-02-19	407
2020-02-20	408
2020-02-21	409
2020-02-22	410
2020-02-23	411
2020-02-24	412
2020-02-25	413
2020-02-26	414
2020-02-27	415
2020-02-28	416
2020-02-29	417
2020-03-01	418
2020-03-02	419
2020-03-03	420
2020-03-04	421
2020-03-05	422
2020-03-06	423
2020-03-07	424
2020-03-08	425
2020-03-09	426
2020-03-10	427
2020-03-11	428
2020-03-12	429
2020-03-13	430
2020-03-14	431
2020-03-15	432
2020-03-16	433
2020-03-17	434
2020-03-18	435
2020-03-19	436
2020-03-20	437
2020-03-23	438
2020-03-24	439
2020-03-25	440
2020-03-26	441
2020-03-27	442
2020-03-28	443
2020-03-29	444
2020-03-30	445
2020-03-31	446
2020-04-01	447
2020-04-02	448
2020-04-03	449
2020-04-04	450
2020-04-05	451
2020-04-06	452
2020-04-07	453
2020-04-08	454
2020-04-09	455
2020-04-10	456
2020-04-11	457
2020-04-12	458
2020-04-13	459
2020-04-14	460
2020-04-15	461
2020-04-16	462
2020-04-17	463
2020-04-18	464
2020-04-19	465
2020-04-20	466
2020-04-21	467
2020-04-22	468
2020-04-23	469
2020-04-24	470
2020-04-25	471
2020-04-26	472
2020-04-27	473
2020-04-28	474
2020-04-29	475
2020-04-30	476
2020-05-01	477
2020-05-02	478
2020-05-03	479
2020-05-04	480
2020-05-05	481
2020-05-06	482
2020-05-07	483
2020-05-08	484
2020-05-09	485
2020-05-10	486
2020-05-11	487
2020-05-12	488
2020-05-13	489
2020-05-14	490
2020-05-15	491
2020-05-16	492
2020-05-17	493
2020-05-18	494
2020-05-19	495
2020-05-20	496
2020-05-21	497
2020-05-22	498
2020-05-23	499
2020-05-24	500
2020-05-25	501
2020-05-26	502
2020-05-27	503
2020-05-28	504
2020-05-29	505
2020-05-30	506
2020-05-31	507
2020-06-01	508
2020-06-02	509
2020-06-03	510
2020-06-04	511
2020-06-05	512
2020-06-06	513
2020-06-07	514
2020-06-08	515
2020-06-09	516
2020-06-10	517
2020-06-11	518
2020-06-12	519
2020-06-13	520
2020-06-14	521
2020-06-15	522
2020-06-16	523
2020-06-17	524
2020-06-18	525
2020-06-19	526
2020-06-20	527
2020-06-21	528
2020-06-22	529
2020-06-23	530
2020-06-24	531
2020-06-25	532
2020-06-27	533
2020-06-28	534
2020-06-29	535
2020-06-30	536
2020-07-01	537
2020-07-02	538
2020-07-03	539
2020-07-04	540
2020-07-05	541
2020-07-06	542
2020-07-07	543
2020-07-08	544
2020-07-09	545
2020-07-10	546
2020-07-11	547
2020-07-12	548
2020-07-13	549
2020-07-14	550
2020-07-15	551
2020-07-16	552
2020-07-17	553
2020-07-18	554
2020-07-19	555
2020-07-20	556
2020-07-21	557
2020-07-22	558
2020-07-23	559
2020-07-24	560
2020-07-25	561
2020-07-26	562
2020-07-27	563
2020-07-28	564
2020-07-29	565
2020-07-30	566
2020-07-31	567
2020-08-01	568
2020-08-02	569
2020-08-03	570
2020-08-04	571
2020-08-05	572
2020-08-06	573
2020-08-07	574
2020-08-08	575
2020-08-09	576
2020-08-10	577
2020-08-11	578
2020-08-12	579
2020-08-13	580
2020-08-14	581
2020-08-15	582
2020-08-16	583
2020-08-17	584
2020-08-18	585
2020-08-19	586
2020-08-20	587
2020-08-21	588
2020-08-22	589
2020-08-23	590
2020-08-24	591
2020-08-25	592
2020-08-26	593
2020-08-27	594
2020-08-28	595
2020-08-29	596
2020-08-30	597
2020-08-31	598
2020-09-01	599
2020-09-02	600
2020-09-03	601
2020-09-04	602
2020-09-05	603
2020-09-06	604
2020-09-07	605
2020-09-08	606
2020-09-09	607
2020-09-10	608
2020-09-11	609
2020-09-12	610
2020-09-13	611
2020-09-14	612
2020-09-15	613
2020-09-16	614
2020-09-17	615
2020-09-18	616
2020-09-19	617
2020-09-20	618
2020-09-21	619
2020-09-22	620
2020-09-23	621
2020-09-24	622
2020-09-25	623
2020-09-26	624
2020-09-27	625
2020-09-28	626
2020-09-29	627
2020-09-30	628
2020-10-01	629
2020-10-02	630
2020-10-03	631
2020-10-04	632
2020-10-05	633
2020-10-06	634
2020-10-07	635
2020-10-08	636
2020-10-09	637
2020-10-10	638
2020-10-11	639
2020-10-12	640
2020-10-13	641
2020-10-14	642
2020-10-15	643
2020-10-16	644
2020-10-17	645
2020-10-18	646
2020-10-19	647
2020-10-20	648
2020-10-21	649
2020-10-22	650
2020-10-23	651
2020-10-24	652
2020-10-25	653
2020-10-26	654
2020-10-27	655
2020-10-28	656
2020-10-29	657
2020-10-30	658
2020-10-31	659
2020-11-01	660
2020-11-02	661
2020-11-03	662
2020-11-04	663
2020-11-05	664
2020-11-06	665
2020-11-07	666
2020-11-08	667
2020-11-09	668
2020-11-10	669
2020-11-11	670
2020-11-12	671
2020-11-13	672
2020-11-14	673
2020-11-15	674
2020-11-16	675
2020-11-17	676
2020-11-18	677
2020-11-19	678
2020-11-20	679
2020-11-21	680
2020-11-22	681
2020-11-23	682
2020-11-24	683
2020-11-25	684
2020-11-26	685
2020-11-27	686
2020-11-28	687
2020-11-29	688
2020-11-30	689
2020-12-01	690
2020-12-02	691
2020-12-03	692
2020-12-04	693
2020-12-06	694
2020-12-07	695
2020-12-08	696
2020-12-09	697
2020-12-10	698
2020-12-11	699
2020-12-12	700
2020-12-13	701
2020-12-14	702
2020-12-15	703
2020-12-16	704
2020-12-17	705
2020-12-18	706
2020-12-19	707
2020-12-20	708
2020-12-21	709
2020-12-22	710
2020-12-23	711
2020-12-24	712
2020-12-25	713
2020-12-27	714
2020-12-28	715
2020-12-29	716
2020-12-30	717
2020-12-31	718
2021-01-01	719
2021-01-02	720
2021-01-03	721
2021-01-04	722
2021-01-05	723
2021-01-06	724
2021-01-07	725
2021-01-08	726
2021-01-09	727
2021-01-10	728
2021-01-11	729
2021-01-12	730
2021-01-13	731
2021-01-14	732
2021-01-15	733
2021-01-16	734
2021-01-17	735
2021-01-18	736
2021-01-19	737
2021-01-20	738
2021-01-21	739
2021-01-22	740
2021-01-24	741
2021-01-25	742
2021-01-26	743
2021-01-27	744
2021-01-28	745
2021-01-29	746
2021-01-30	747
2021-01-31	748
2021-02-01	749
2021-02-02	750
2021-02-03	751
2021-02-04	752
2021-02-05	753
2021-02-06	754
2021-02-07	755
2021-02-08	756
2021-02-09	757
2021-02-10	758
2021-02-11	759
2021-02-14	760
2021-02-16	761
2021-02-17	762
2021-02-18	763
2021-02-19	764
2021-02-20	765
2021-02-21	766
2021-02-22	767
2021-02-23	768
2021-02-24	769
2021-02-25	770
2021-02-26	771
2021-02-27	772
2021-02-28	773
2021-03-01	774
2021-03-02	775
2021-03-03	776
2021-03-04	777
2021-03-05	778
2021-03-06	779
2021-03-07	780
2021-03-08	781
2021-03-09	782
2021-03-10	783
2021-03-11	784
2021-03-12	785
2021-03-13	786
2021-03-14	787
2021-03-15	788
2021-03-16	789
2021-03-17	790
2021-03-18	791
2021-03-19	792
2021-03-20	793
2021-03-21	794
2021-03-22	795
2021-03-23	796
2021-03-24	797
2021-03-25	798
2021-03-26	799
2021-03-28	800
2021-03-29	801
2021-03-30	802
2021-03-31	803
2021-04-01	804
2021-04-02	805
2021-04-03	806
2021-04-04	807
2021-04-05	808
2021-04-06	809
2021-04-07	810
2021-04-08	811
2021-04-09	812
2021-04-10	813
2021-04-11	814
2021-04-12	815
2021-04-13	816
2021-04-14	817
2021-04-15	818
2021-04-16	819
2021-04-17	820
2021-04-18	821
2021-04-19	822
2021-04-20	823
2021-04-21	824
2021-04-22	825
2021-04-23	826
2021-04-24	827
2021-04-25	828
2021-04-26	829
2021-04-27	830
2021-04-28	831
2021-04-29	832
2021-04-30	833
2021-05-01	834
2021-05-02	835
2021-05-04	836
2021-05-05	837
2021-05-06	838
2021-05-07	839
2021-05-08	840
2021-05-09	841
2021-05-10	842
2021-05-11	843
2021-05-12	844
2021-05-13	845
2021-05-14	846
2021-05-15	847
2021-05-16	848
2021-05-17	849
2021-05-18	850
2021-05-19	851
2021-05-20	852
2021-05-21	853
2021-05-22	854
2021-05-23	855
2021-05-24	856
2021-05-25	857
2021-05-26	858
2021-05-27	859
2021-05-28	860
2021-05-29	861
2021-05-30	862
2021-05-31	863
2021-06-01	864
2021-06-02	865
2021-06-03	866
2021-06-04	867
2021-06-05	868
2021-06-06	869
2021-06-07	870
2021-06-08	871
2021-06-09	872
2021-06-10	873
2021-06-11	874
2021-06-14	875
2021-06-15	876
2021-06-16	877
2021-06-17	878
2021-06-18	879
2021-06-20	880
2021-06-21	881
2021-06-22	882
2021-06-23	883
2021-06-24	884
2021-06-25	885
2021-06-26	886
2021-06-27	887
2021-06-28	888
2021-06-29	889
2021-06-30	890
2021-07-01	891
2021-07-02	892
2021-07-03	893
2021-07-04	894
2021-07-05	895
2021-07-06	896
2021-07-07	897
2021-07-08	898
2021-07-09	899
2021-07-10	900
2021-07-11	901
2021-07-12	902
2021-07-13	903
2021-07-14	904
2021-07-15	905
2021-07-16	906
2021-07-17	907
2021-07-18	908
2021-07-19	909
2021-07-20	910
2021-07-21	911
2021-07-22	912
2021-07-23	913
2021-07-24	914
2021-07-25	915
2021-07-26	916
2021-07-27	917
2021-07-28	918
2021-07-29	919
2021-07-30	920
2021-07-31	921
2021-08-01	922
2021-08-02	923
2021-08-03	924
2021-08-04	925
2021-08-05	926
2021-08-06	927
2021-08-07	928
2021-08-08	929
2021-08-09	930
2021-08-10	931
2021-08-11	932
2021-08-12	933
2021-08-13	934
2021-08-14	935
2021-08-15	936
2021-08-16	937
2021-08-17	938
2021-08-18	939
2021-08-19	940
2021-08-20	941
2021-08-21	942
2021-08-22	943
2021-08-23	944
2021-08-24	945
2021-08-25	946
2021-08-26	947
2021-08-27	948
2021-08-28	949
2021-08-29	950
2021-08-30	951
2021-08-31	952
2021-09-01	953
2021-09-02	954
2021-09-03	955
2021-09-04	956
2021-09-05	957
2021-09-06	958
2021-09-07	959
2021-09-08	960
2021-09-09	961
2021-09-10	962
2021-09-11	963
2021-09-12	964
2021-09-13	965
2021-09-14	966
2021-09-15	967
2021-09-16	968
2021-09-17	969
2021-09-18	970
2021-09-19	971
2021-09-20	972
2021-09-21	973
2021-09-22	974
2021-09-23	975
2021-09-24	976
2021-09-25	977
2021-09-26	978
2021-09-27	979
2021-09-28	980
2021-09-29	981
2021-09-30	982
2021-10-01	983
2021-10-02	984
2021-10-03	985
2021-10-04	986
2021-10-05	987
2021-10-06	988
2021-10-07	989
2021-10-08	990
2021-10-09	991
2021-10-10	992
2021-10-11	993
2021-10-12	994
2021-10-13	995
2021-10-14	996
2021-10-15	997
2021-10-16	998
2021-10-17	999
2021-10-18	1000
2021-10-19	1001
2021-10-20	1002
2021-10-21	1003
2021-10-22	1004
2021-10-24	1005
2021-10-25	1006
2021-10-26	1007
2021-10-27	1008
2021-10-28	1009
2021-10-29	1010
2021-10-30	1011
2021-10-31	1012
2021-11-01	1013
2021-11-02	1014
2021-11-03	1015
2021-11-04	1016
2021-11-05	1017
2021-11-06	1018
2021-11-07	1019
2021-11-08	1020
2021-11-09	1021
2021-11-10	1022
2021-11-11	1023
2021-11-12	1024
2021-11-13	1025
2021-11-14	1026
2021-11-15	1027
2021-11-16	1028
2021-11-17	1029
2021-11-18	1030
2021-11-19	1031
2021-11-20	1032
2021-11-21	1033
2021-11-22	1034
2021-11-23	1035
2021-11-24	1036
2021-11-25	1037
2021-11-26	1038
2021-11-27	1039
2021-11-28	1040
2021-11-29	1041
2021-11-30	1042
2021-12-01	1043
2021-12-02	1044
2021-12-03	1045
2021-12-04	1046
2021-12-05	1047
2021-12-06	1048
2021-12-07	1049
2021-12-08	1050
2021-12-09	1051
2021-12-10	1052
2021-12-11	1053
2021-12-12	1054
2021-12-13	1055
2021-12-14	1056
2021-12-15	1057
2021-12-16	1058
2021-12-17	1059
2021-12-18	1060
2021-12-19	1061
2021-12-20	1062
2021-12-21	1063
2021-12-22	1064
2021-12-23	1065
2021-12-24	1066
2021-12-25	1067
2021-12-26	1068
2021-12-27	1069
2021-12-28	1070
2021-12-29	1071
2021-12-30	1072
2021-12-31	1073
2022-01-01	1074
2022-01-02	1075
2022-01-03	1076
2022-01-04	1077
2022-01-05	1078
2022-01-06	1079
2022-01-07	1080
2022-01-08	1081
2022-01-09	1082
2022-01-10	1083
2022-01-11	1084
2022-01-12	1085
2022-01-13	1086
2022-01-14	1087
2022-01-15	1088
2022-01-16	1089
2022-01-17	1090
2022-01-18	1091
2022-01-19	1092
2022-01-20	1093
2022-01-21	1094
2022-01-22	1095
2022-01-23	1096
2022-01-24	1097
2022-01-25	1098
2022-01-26	1099
2022-01-27	1100
2022-01-28	1101
2022-01-29	1102
2022-01-30	1103
2022-01-31	1104
2022-02-01	1105
2022-02-02	1106
2022-02-03	1107
2022-02-04	1108
2022-02-05	1109
2022-02-06	1110
2022-02-07	1111
2022-02-08	1112
2022-02-09	1113
2022-02-10	1114
2022-02-11	1115
2022-02-12	1116
2022-02-13	1117
2022-02-14	1118
2022-02-15	1119
2022-02-16	1120
2022-02-17	1121
2022-02-18	1122
2022-02-19	1123
2022-02-20	1124
2022-02-21	1125
2022-02-22	1126
2022-02-23	1127
2022-02-24	1128
2022-02-25	1129
2022-02-26	1130
2022-02-27	1131
2022-02-28	1132
2022-03-01	1133
2022-03-02	1134
2022-03-03	1135
2022-03-04	1136
2022-03-05	1137
2022-03-06	1138
2022-03-07	1139
2022-03-08	1140
2022-03-09	1141
2022-03-10	1142
2022-03-11	1143
2022-03-12	1144
2022-03-13	1145
2022-03-14	1146
2022-03-15	1147
2022-03-16	1148
2022-03-17	1149
2022-03-18	1150
2022-03-19	1151
2022-03-20	1152
2022-03-21	1153
2022-03-22	1154
2022-03-23	1155
2022-03-24	1156
2022-03-25	1157
2022-03-26	1158
2022-03-27	1159
2022-03-28	1160
2022-03-29	1161
2022-03-30	1162
2022-03-31	1163
2022-04-01	1164
2022-04-02	1165
2022-04-03	1166
2022-04-04	1167
2022-04-05	1168
2022-04-06	1169
2022-04-07	1170
2022-04-08	1171
2022-04-09	1172
2022-04-10	1173
2022-04-11	1174
2022-04-12	1175
2022-04-13	1176
2022-04-14	1177
2022-04-15	1178
2022-04-16	1179
2022-04-17	1180
2022-04-18	1181
2022-04-19	1182
2022-04-20	1183
2022-04-21	1184
2022-04-22	1185
2022-04-23	1186
2022-04-24	1187
2022-04-25	1188
2022-04-26	1189
2022-04-27	1190
2022-04-28	1191
2022-04-29	1192
2022-04-30	1193
2022-05-01	1194
2022-05-02	1195
2022-05-03	1196
2022-05-04	1197
2022-05-05	1198
2022-05-06	1199
2022-05-07	1200
2022-05-08	1201
2022-05-09	1202
2022-05-10	1203
2022-05-11	1204
2022-05-12	1205
2022-05-13	1206
2022-05-14	1207
2022-05-15	1208
2022-05-16	1209
2022-05-17	1210
2022-05-18	1211
2022-05-19	1212
2022-05-20	1213
2022-05-21	1214
2022-05-22	1215
2022-05-23	1216
2022-05-24	1217
2022-05-25	1218
2022-05-26	1219
2022-05-27	1220
2022-05-28	1221
2022-05-29	1222
2022-05-30	1223
2022-05-31	1224
2022-06-01	1225
2022-06-02	1226
2022-06-03	1227
2022-06-04	1228
2022-06-05	1229
2022-06-06	1230
2022-06-07	1231
2022-06-08	1232
2022-06-09	1233
2022-06-10	1234
2022-06-11	1235
2022-06-12	1236
2022-06-13	1237
2022-06-14	1238
2022-06-15	1239
2022-06-16	1240
2022-06-17	1241
2022-06-18	1242
2022-06-19	1243
2022-06-20	1244
2022-06-21	1245
2022-06-22	1246
2022-06-23	1247
2022-06-24	1248
2022-06-25	1249
2022-06-26	1250
2022-06-27	1251
2022-06-28	1252
2022-06-29	1253
2022-06-30	1254
2022-07-01	1255
2022-07-02	1256
2022-07-03	1257
2022-07-04	1258
2022-07-05	1259
2022-07-06	1260
2022-07-07	1261
2022-07-08	1262
2022-07-09	1263
2022-07-10	1264
2022-07-11	1265
2022-07-12	1266
2022-07-13	1267
2022-07-14	1268
2022-07-15	1269
2022-07-16	1270
2022-07-17	1271
2022-07-18	1272
2022-07-19	1273
2022-07-20	1274
2022-07-21	1275
2022-07-22	1276
2022-07-23	1277
2022-07-24	1278
2022-07-25	1279
2022-07-26	1280
2022-07-27	1281
2022-07-28	1282
2022-07-29	1283
2022-07-30	1284
2022-07-31	1285
2022-08-01	1286
2022-08-02	1287
2022-08-03	1288
2022-08-04	1289
2022-08-05	1290
2022-08-06	1291
2022-08-07	1292
2022-08-08	1293
2022-08-09	1294
2022-08-10	1295
2022-08-11	1296
2022-08-12	1297
2022-08-13	1298
2022-08-14	1299
2022-08-15	1300
2022-08-16	1301
2022-08-17	1302
2022-08-18	1303
2022-08-19	1304
2022-08-20	1305
2022-08-21	1306
2022-08-22	1307
2022-08-23	1308
2022-08-24	1309
2022-08-25	1310
2022-08-26	1311
2022-08-27	1312
2022-08-28	1313
2022-08-29	1314
2022-08-30	1315
2022-08-31	1316
2022-09-01	1317
2022-09-02	1318
2022-09-03	1319
2022-09-04	1320
2022-09-05	1321
2022-09-06	1322
2022-09-07	1323
2022-09-08	1324
2022-09-09	1325
2022-09-12	1326
2022-09-13	1327
2022-09-14	1328
2022-09-15	1329
2022-09-16	1330
2022-09-17	1331
2022-09-18	1332
2022-09-19	1333
2022-09-20	1334
2022-09-21	1335
2022-09-22	1336
2022-09-23	1337
2022-09-26	1338
2022-09-27	1339
2022-09-28	1340
2022-09-29	1341
2022-09-30	1342
2022-10-01	1343
2022-10-02	1344
2022-10-03	1345
2022-10-05	1346
2022-10-06	1347
2022-10-07	1348
2022-10-08	1349
2022-10-09	1350
2022-10-10	1351
2022-10-11	1352
2022-10-12	1353
2022-10-13	1354
2022-10-14	1355
2022-10-15	1356
2022-10-16	1357
2022-10-17	1358
2022-10-18	1359
2022-10-19	1360
2022-10-20	1361
2022-10-21	1362
2022-10-22	1363
2022-10-23	1364
2022-10-24	1365
2022-10-25	1366
2022-10-26	1367
2022-10-27	1368
2022-10-28	1369
2022-10-29	1370
2022-10-30	1371
2022-10-31	1372
2022-11-01	1373
2022-11-02	1374
2022-11-03	1375
2022-11-04	1376
2022-11-05	1377
2022-11-06	1378
2022-11-07	1379
2022-11-08	1380
2022-11-09	1381
2022-11-10	1382
2022-11-11	1383
2022-11-12	1384
2022-11-13	1385
2022-11-14	1386
2022-11-15	1387
2022-11-16	1388
2022-11-17	1389
2022-11-18	1390
2022-11-19	1391
2022-11-20	1392
2022-11-21	1393
2022-11-22	1394
2022-11-23	1395
2022-11-24	1396
2022-11-25	1397
2022-11-26	1398
2022-11-27	1399
2022-11-28	1400
2022-11-29	1401
2022-11-30	1402
2022-12-01	1403
2022-12-02	1404
2022-12-03	1405
2022-12-04	1406
2022-12-05	1407
2022-12-06	1408
2022-12-07	1409
2022-12-08	1410
2022-12-09	1411
2022-12-10	1412
2022-12-11	1413
2022-12-12	1414
2022-12-13	1415
2022-12-14	1416
2022-12-15	1417
2022-12-16	1418
2022-12-17	1419
2022-12-18	1420
2022-12-19	1421
2022-12-20	1422
2022-12-21	1423
2022-12-22	1424
2022-12-23	1425
2022-12-24	1426
2022-12-25	1427
2022-12-26	1428
2022-12-27	1429
2022-12-28	1430
2022-12-29	1431
2022-12-30	1432
2022-12-31	1433
2023-01-01	1434
2023-01-02	1435
2023-01-03	1436
2023-01-04	1437
2023-01-05	1438
2023-01-06	1439
2023-01-07	1440
2023-01-08	1441
2023-01-09	1442
2023-01-10	1443
2023-01-11	1444
2023-01-12	1445
2023-01-13	1446
2023-01-14	1447
2023-01-15	1448
2023-01-16	1449
2023-01-17	1450
2023-01-18	1451
2023-01-19	1452
2023-01-20	1453
2023-01-23	1454
2023-01-24	1455
2023-01-25	1456
2023-01-26	1457
2023-01-27	1458
2023-01-28	1459
2023-01-29	1460
2023-01-30	1461
2023-01-31	1462
2023-02-01	1463
2023-02-02	1464
2023-02-03	1465
2023-02-04	1466
2023-02-05	1467
2023-02-06	1468
2023-02-07	1469
2023-02-08	1470
2023-02-09	1471
2023-02-10	1472
2023-02-11	1473
2023-02-12	1474
2023-02-13	1475
2023-02-14	1476
2023-02-15	1477
2023-02-16	1478
2023-02-17	1479
2023-02-18	1480
2023-02-19	1481
2023-02-20	1482
2023-02-21	1483
2023-02-22	1484
2023-02-23	1485
2023-02-24	1486
2023-02-27	1487
2023-02-28	1488
2023-03-01	1489
2023-03-02	1490
2023-03-03	1491
2023-03-04	1492
2023-03-05	1493
2023-03-06	1494
2023-03-07	1495
2023-03-08	1496
2023-03-09	1497
2023-03-10	1498
2023-03-11	1499
